NOM_ENT,NOM_MUN,INGRESO_HOGAR_TRI,GASTO_MUN_TRI,POBR_CAR_PROM,VUL_CAR_PROM,VUL_ING_POR,CAR_SALUD_PROM,CAR_SEG_SOC_PROM
Yucatán,Dzán,105228.4339,8768.993757,2.653426186,1.975210789,1.149872989,3.415887851,2.619992296
Yucatán,Dzemul,137234.8483,11436.18206,2.211105609,1.694348713,8.101566872,2.968227425,2.427442529
Yucatán,Dzidzantún,166697.4919,13891.39049,2.286775332,1.758103633,7.171567436,2.817300522,2.36024286
Yucatán,Dzilam de Bravo,109339.5439,9111.584598,2.187634065,1.755322848,2.04340217,2.877419355,2.041719881
Yucatán,Dzilam González,116720.7921,9726.685643,2.463328677,1.729614037,4.206406869,3.049013748,2.51804183
Yucatán,Dzitás,71358.03845,5946.474451,2.92763875,2.328822964,0.721399387,3.773869347,2.961715161
Yucatán,Dzoncauich,111468.1425,9288.966958,2.468291681,1.972878703,2.340265328,3.471264368,2.546714579
Yucatán,Espita,89078.35387,7423.160261,2.881629931,2.419191405,1.219128322,3.569348068,2.956898124
Yucatán,Halachó,110432.8204,9202.690534,2.466034575,2.220987968,5.358224501,3.296498758,2.827956297
Yucatán,Hocabá,65708.9143,5475.716381,2.47448915,2.058330456,3.435825106,3.542857143,2.842663524
Yucatán,Hoctún,69750.47869,5812.511785,2.760519535,2.074347722,4.98044245,3.341284404,3.100379987
Yucatán,Homún,84482.55295,7040.178704,2.550065815,2.015118239,4.146636432,3.589816934,2.918021033
Yucatán,Huhí,70351.73863,5862.616538,2.59111879,1.974662187,1.957283048,3.5,2.73130412
Yucatán,Hunucmá,123486.9203,10290.52693,2.480323246,1.947322235,7.852406316,3.063736924,2.685956137
Yucatán,Ixil,145956.8234,12163.00981,2.268881101,1.831551517,9.749388155,2.897569444,2.468413664
Yucatán,Izamal,102146.8327,8512.194901,2.319408368,2.008280458,11.05682135,3.031226999,2.664672503
Yucatán,Kanasín,111016.978,9251.3701,2.192513952,1.756241052,15.78806326,2.721792707,2.337959336
Yucatán,Kantunil,71485.92274,5957.131423,2.845263262,2.254718016,2.169426752,3.511305242,2.955223881
Yucatán,Kaua,84141.71054,7011.775307,2.676489933,2.266027357,0.542728636,3.453448276,2.696505824
Yucatán,Kinchil,87098.16098,7258.144986,2.402872918,1.968088345,7.470042309,3.512061404,2.876292097
Yucatán,Kopomá,81234.87916,6769.54053,2.239357339,1.877243455,2.871969697,3.274542429,2.918191604
Yucatán,Mama,104728.0838,8727.29812,2.652863531,2.168626051,1.617008259,3.521994135,2.833196721
Yucatán,Maní,111629.468,9302.410687,2.649139734,2.250754818,1.406841466,3.118534483,2.687514424
Yucatán,Maxcanú,99133.6808,8261.100121,2.352306689,2.122083025,5.82616696,3.335509389,2.953033759
Yucatán,Mayapán,53105.19451,4425.411477,2.924249733,2.414791399,0.863753213,3.729977117,3.092645654
Yucatán,Mérida,202459.5884,16871.55078,2.194062043,1.726582908,9.059497417,2.440346434,2.181278486
Yucatán,Mocochá,135859.4991,11321.57018,2.114206975,1.744709755,5.168411606,2.746192893,2.238700565
Yucatán,Motul,122171.1662,10180.88129,2.534015313,2.010882867,9.414624514,3.117246702,2.78483493
Yucatán,Muna,117414.6642,9784.508035,2.761203481,2.169403083,4.754674603,3.284257111,2.937239287
Yucatán,Muxupip,118909.4573,9909.073525,2.213682905,1.820402732,2.979364005,3.114864865,2.423105224
Yucatán,Opichén,86295.94108,7191.293651,2.689049516,2.242777853,1.548140675,3.639751553,2.890920048
Yucatán,Oxkutzcab,105327.2371,8777.227318,2.676173101,2.222289058,3.474805874,3.353334558,2.815838291
Yucatán,Panabá,100897.1343,8408.053869,2.505295124,2.084645889,2.469946774,3.189552239,2.518350114
Yucatán,Peto,109723.59,9143.58829,2.730609325,2.021322906,2.061898892,3.436762928,2.756501048
Yucatán,Progreso,131676.8753,10973.01988,2.442963015,1.864920972,5.909285413,2.729301843,2.389974774
Yucatán,Quintana Roo,106101.5669,8841.754488,2.509868396,2.085081365,1.072689512,3.338709677,2.531407035
Yucatán,Río Lagartos,74700.05972,6224.974876,2.408220198,1.873267643,4.902451481,2.982300885,2.443044907
Yucatán,Sacalum,93913.35789,7826.075315,2.648257052,2.064983782,3.469248292,3.327022375,2.83277027
Yucatán,Samahil,89498.89823,7458.205455,2.30281273,1.89579985,3.923838675,3.413559322,2.652255639
Yucatán,Sanahcat,115670.0445,9639.123764,2.287457424,1.907365595,2.146848989,3.097087379,2.493987976
Yucatán,San Felipe,118972.6855,9914.342521,1.99538272,1.678769513,7.149059334,2.745192308,2.042228212
Yucatán,Santa Elena,128421.4479,10701.73557,2.656638935,2.048793108,0.865039483,3.352245863,2.679479932
Yucatán,Seyé,84467.52812,7038.926641,2.681300071,2.321950358,5.366950697,3.210681505,2.870596135
Yucatán,Sinanché,113051.4512,9420.908712,2.249699807,1.730584149,5.370418006,3.106145251,2.286771965
Yucatán,Sotuta,76604.85012,6383.706642,2.901147864,2.271451562,1.670226059,3.59367024,2.960050819
Yucatán,Sucilá,125173.6642,10431.08825,2.390086147,1.825583117,4.419603808,2.920145191,2.46697608
Yucatán,Sudzal,56674.60471,4722.860889,2.885189756,2.292936608,1.096504956,3.727659575,2.919919246
Yucatán,Suma,104094.1885,8674.473763,2.18030528,1.732659688,4.962479609,3.150537634,2.48974359
Yucatán,Tahdziú,36558.58112,3046.533695,2.900890958,2.384468283,0.244866264,3.816155989,2.9311785
Yucatán,Tahmek,125305.1821,10442.04801,2.157017918,1.829851292,8.905695862,3.038961039,2.495289367
Yucatán,Teabo,117205.8729,9767.108845,2.774693928,2.185072202,1.786804244,3.38041958,2.8590805
Yucatán,Tecoh,73312.34417,6109.332473,2.710964045,2.356531879,3.413349192,3.414315307,3.000904185
Yucatán,Tekal de Venegas,57895.15242,4824.572706,2.581254889,2.028737102,4.888931739,3.507978723,2.837837838
Yucatán,Tekantó,96728.83708,8060.697447,2.273384635,1.820028164,4.362097215,3.203358209,2.58195317
Yucatán,Tekax,115056.148,9587.96597,2.500315392,1.918585989,5.417285145,3.087228442,2.5844539
Yucatán,Tekit,91464.30053,7621.988189,2.90371515,2.373512583,2.216484884,3.335746811,2.979488602
Yucatán,Tekom,132723.4146,11060.23107,2.874920244,2.326409086,1.006197707,3.561904762,2.961851852
Yucatán,Telchac Pueblo,111064.2522,9255.309596,2.480337276,1.757361337,9.60631518,3.065587734,2.654651163
Yucatán,Telchac Puerto,111756.6234,9313.006921,2.40459629,1.857504196,2.02539168,2.711304348,2.215243472
Yucatán,Temax,131951.7303,10995.92435,2.641051017,1.999250171,3.35682567,3.603429796,2.970368462
Yucatán,Temozón,85882.05167,7156.803033,2.670654581,2.391880415,2.203044873,3.400278312,2.735240114
Yucatán,Tepakán,84151.69125,7012.607029,2.487793585,2.065292722,2.453941121,3.742138365,2.937420179
Yucatán,Tetiz,50539.35056,4211.592182,2.411575409,2.060400578,3.715029762,3.221052632,2.757009346
Yucatán,Teya,63022.59651,5251.857648,2.187536423,1.848047844,4.439409905,3.045454546,2.574340528
Yucatán,Ticul,143119.7778,11926.59048,2.560047967,1.891346475,6.544802651,3.106925837,2.591506267
Yucatán,Timucuy,81430.79606,6785.866859,2.800867273,2.237901823,2.36506432,3.752009185,3.054694229
Yucatán,Tinum,95401.18211,7950.060067,2.706276397,2.180278141,2.391461624,3.320108877,2.79582411
Yucatán,Tixcacalcupul,71329.80931,5944.122034,3.032304395,2.642078245,0.513122172,3.894565217,3.080464655
Yucatán,Tixkokob,169218.7509,14101.49439,2.295489559,1.873332613,10.90391738,2.765418242,2.490202818
Yucatán,Tixmehuac,67844.71488,5653.698902,2.53524302,2.074919055,1.731593663,3.495327103,2.651115157
Yucatán,Tixpéhual,131643.0173,10970.1984,2.1852652,1.797105612,6.835540444,3.110141767,2.597292724
Yucatán,Tizimín,114972.8251,9581.022431,2.744538764,2.015735553,5.578760072,3.289937497,2.848518017
Yucatán,Tunkás,59966.77773,4997.207314,2.81996312,2.139976118,1.267354335,3.402439024,2.853509664
Yucatán,Tzucacab,98970.97374,8247.541265,2.634635947,2.343551614,3.055794593,3.406082111,2.762545584
Yucatán,Uayma,68361.37542,5696.753739,2.974823539,2.391030922,0.763955727,3.663355408,3.059003618
Yucatán,Ucú,123614.8329,10301.18626,2.377796813,1.915785773,6.033484391,2.891221374,2.49903568
Yucatán,Umán,122304.6875,10192.00801,2.178955142,1.86570115,16.22866666,2.905646002,2.557644555
Yucatán,Valladolid,159868.6332,13322.32168,2.685934912,1.882976998,7.128143,3.033750828,2.673247513
Yucatán,Xocchel,59014.32076,4917.836284,2.699445231,2.104948329,3.176247447,3.48111332,3.030769231
Yucatán,Yaxcabá,57636.18817,4802.992456,2.819924231,2.4459101,1.776055247,3.664226433,2.886394833
Yucatán,Yaxkukul,172958.7644,14413.16067,2.044509187,1.6790538,10.4901223,2.706730769,2.154271666
Yucatán,Yobaín,149605.6044,12467.07342,2.42614692,1.877831659,1.977574371,2.873362445,2.306233062
Zacatecas,Apozol,66278.84726,6544.213029,1.515938968,1.382953457,5.374260355,2.194774347,1.507620452
Zacatecas,Apulco,29948.85776,2957.07776,1.790293556,1.583362723,3.957894737,2.469086022,1.772934473
Zacatecas,Atolinga,66066.58037,6523.25431,1.655376482,1.519198075,3.955405405,2.410714286,1.680405405
Zacatecas,Benito Juárez,53462.83016,5278.790507,1.785318305,1.73209613,4.416895604,2.347118644,1.822703335
Zacatecas,Calera,88869.07474,8774.717439,1.83575316,1.593650733,9.392112363,2.411355325,1.865190445
Zacatecas,Cañitas de Felipe Pescador,54963.91992,5427.004478,1.721925634,1.564399916,12.80704802,2.366180049,1.782343369
Zacatecas,Concepción del Oro,55476.55954,5477.621274,1.911167246,1.64744078,10.15300059,2.475159959,2.011878227
Zacatecas,Cuauhtémoc,60181.22532,5942.148591,1.956561158,1.824697193,9.839445785,2.603129859,2.016491723
Zacatecas,Chalchihuites,52683.94895,5201.885661,2.136168921,2.009250772,7.543278189,2.467307902,2.191772073
Zacatecas,Fresnillo,78661.73799,7766.869702,1.876240042,1.690206656,10.78706443,2.412491006,1.927347094
Zacatecas,Trinidad García de la Cadena,46910.3655,4631.815999,1.871404782,1.709823197,3.372940431,2.241775057,1.869820008
Zacatecas,Genaro Codina,55846.41373,5514.139782,1.964394087,1.74845378,3.440453686,2.778767632,1.97382199
Zacatecas,General Enrique Estrada,80342.66369,7932.840239,1.847186714,1.580285578,12.32216416,2.478531856,1.886158886
Zacatecas,General Francisco R. Murguía,58402.52308,5766.523835,1.776601505,1.706858738,2.189481917,2.493506181,1.782431879
Zacatecas,El Plateado de Joaquín Amaro,39952.53928,3944.817071,1.641013078,1.523889242,2.022508039,2.349253731,1.637885463
Zacatecas,General Pánfilo Natera,46720.04781,4613.024491,1.848972262,1.727677831,5.69484816,2.544635423,1.864173837
Zacatecas,Guadalupe,147237.8915,14537.91319,1.799849917,1.591246037,8.071729859,2.304092969,1.825766209
Zacatecas,Huanusco,43756.44873,4320.405887,1.710985938,1.528661631,4.282331919,2.315860215,1.693772185
Zacatecas,Jalpa,68389.72328,6752.635821,1.781530058,1.635658266,5.220629656,2.252289997,1.781676741
Zacatecas,Jerez,98698.2333,9745.224774,1.781578422,1.641809689,5.735215557,2.319501378,1.792766695
Zacatecas,Jiménez del Teul,36952.22713,3648.573508,2.081494187,1.580711187,4.246363636,2.544728435,2.032121212
Zacatecas,Juan Aldama,71749.83498,7084.405121,1.720980999,1.660948498,7.734768342,2.308027315,1.7459221
Zacatecas,Juchipila,98234.33417,9699.420497,1.753849863,1.589348592,3.061611944,2.23303106,1.724673636
Zacatecas,Loreto,92520.09183,9135.210033,1.859939987,1.767190767,4.835127089,2.443918031,1.881019539
Zacatecas,Luis Moya,60364.25132,5960.220136,1.923677219,1.763993135,10.04321108,2.38938978,1.983017151
Zacatecas,Mazapil,26619.66617,2628.361436,2.403008044,1.991580855,2.7616424,2.955784999,2.414135606
Zacatecas,Melchor Ocampo,27491.52111,2714.446284,1.860462632,1.584634346,8.57311052,2.632716049,1.895166353
Zacatecas,Mezquital del Oro,13859.19144,1368.423033,1.793237724,1.603432623,1.288796681,2.419230769,1.764314928
Zacatecas,Miguel Auza,55355.90216,5465.707856,1.692618643,1.773245376,4.264291484,2.416914636,1.753512178
Zacatecas,Momax,74397.43796,7345.823034,1.63817589,1.496451192,4.523236515,2.29676259,1.626128838
Zacatecas,Monte Escobedo,61476.06329,6069.99776,1.657847992,1.590386157,3.649623883,2.276736494,1.673934109
Zacatecas,Morelos,109495.2428,10811.29538,1.825452416,1.592430127,9.768548618,2.385196628,1.849307568
Zacatecas,Moyahua de Estrada,77128.95714,7615.52663,1.720249975,1.528374577,2.56321581,2.403486924,1.680346265
Zacatecas,Nochistlán de Mejía,75625.31738,7467.060877,1.705640787,1.666929625,4.859711752,2.214025949,1.736985985
Zacatecas,Noria de Ángeles,50809.67939,5016.824819,1.920816274,1.708341466,4.101939392,2.561282122,1.915326426
Zacatecas,Ojocaliente,60240.98165,5948.048787,2.002531014,1.755563743,6.016114891,2.533967059,2.036288383
Zacatecas,Pánuco,56182.72837,5547.346676,1.977443882,1.691476273,7.912846074,2.74962178,1.994247493
Zacatecas,Pinos,35736.42037,3528.52769,1.89757597,1.732679636,2.70792526,2.564859778,1.88391887
Zacatecas,Río Grande,88993.0544,8786.95889,1.855028454,1.721501561,11.21503297,2.32311911,1.928730031
Zacatecas,Sain Alto,48318.14562,4770.816802,1.603060398,1.540952957,6.733717945,2.328539466,1.613646306
Zacatecas,El Salvador,18374.10141,1814.21432,2.293345409,1.858461403,6.542833942,2.758715596,2.299620733
Zacatecas,Sombrerete,66542.12491,6570.208428,1.904043145,1.756244208,7.146519843,2.541996654,1.945196363
Zacatecas,Susticacán,79989.50913,7897.970612,1.817989756,1.587184108,2.559372666,2.400641026,1.784332689
Zacatecas,Tabasco,63335.47601,6253.591673,1.839475563,1.64343723,5.495975715,2.380967311,1.8276279
Zacatecas,Tepechitlán,69690.81577,6881.102545,1.553134558,1.475592043,6.327571305,2.370338248,1.559117183
Zacatecas,Tepetongo,47480.16214,4688.076341,1.663028996,1.565423024,3.253056041,2.387923904,1.694026644
Zacatecas,Teúl de González Ortega,68405.26792,6754.170661,1.52096291,1.453479366,4.93870906,2.210466439,1.522028263
Zacatecas,Tlaltenango de Sánchez Román,85138.15137,8406.335091,1.923793753,1.664353459,4.911669142,2.365181228,1.876441224
Zacatecas,Valparaíso,59797.25685,5904.236474,1.904031059,1.529369205,2.87345189,2.882950701,1.790374718
Zacatecas,Vetagrande,87599.7735,8649.389705,1.755589601,1.598889315,7.428493025,2.339493403,1.766311624
Zacatecas,Villa de Cos,48634.89067,4802.091442,1.864852106,1.647449194,6.280149646,2.482316028,1.861871093
Zacatecas,Villa García,76052.50947,7509.240791,1.722525498,1.566223588,9.891643734,2.250348092,1.773212522
Zacatecas,Villa González Ortega,64112.32638,6330.295999,1.953970849,1.873006815,5.448569103,2.563636342,1.989385698
Zacatecas,Villa Hidalgo,44793.74119,4422.825635,1.904339023,1.709647504,4.324621808,2.667967498,1.894401776
Zacatecas,Villanueva,71349.62151,7044.889011,1.913886646,1.689145351,8.292326859,2.393252343,1.936637966
Zacatecas,Zacatecas,180799.9121,17851.74591,1.921654172,1.573947021,11.21825361,2.305532789,1.884307325
Zacatecas,Trancoso,63935.55664,6312.842183,1.797540462,1.696845511,10.5387447,2.547823435,1.841309051
Zacatecas,Santa María de la Paz,64889.69455,6407.051452,1.660484764,1.51138141,7.423634337,2.384415584,1.659477866
Aguascalientes,Aguascalientes,123542.304,8629.641416,1.783116967,1.58408679,9.978662532,2.297048328,1.878016066
Aguascalientes,Asientos,70855.33684,4949.366569,1.917811688,1.695937691,6.619083544,2.646503851,1.948928406
Aguascalientes,Calvillo,65289.23024,4560.564495,1.858892365,1.625927231,3.760315833,2.511179736,1.810763317
Aguascalientes,Cosío,83123.6197,5806.327128,1.801998019,1.638901991,9.929648762,2.625805933,1.944304947
Aguascalientes,Jesús María,102145.4914,7135.037427,2.023933736,1.622611572,7.70330789,2.517872177,2.029753947
Aguascalientes,Pabellón de Arteaga,97362.70204,6800.951404,1.890204356,1.687633853,10.25134315,2.424098591,1.971686389
Aguascalientes,Rincón de Romos,88829.26991,6204.876562,1.981801835,1.713480072,8.240653117,2.596708554,1.996623367
Aguascalientes,San José de Gracia,65081.67867,4546.066663,1.490122987,1.34461525,5.393961008,2.332846715,1.447068273
Aguascalientes,Tepezalá,64705.08414,4519.76089,1.816386293,1.677551782,7.212748199,2.587882455,1.858346776
Aguascalientes,El Llano,63130.33534,4409.76199,1.980514889,1.709875187,5.396331355,2.588435213,2.026488167
Aguascalientes,San Francisco de los Romo,67030.98603,4682.229118,1.983410274,1.730490152,13.92978757,2.554061024,2.162882583
Baja California Sur,Comondú,67094.92446,4731.846577,1.930840267,1.58405446,7.676805626,2.573487773,1.925250422
Baja California Sur,Mulegé,40635.10735,2865.777034,2.24284844,1.795012579,5.98426298,2.694824306,2.239723662
Baja California Sur,La Paz,98381.36896,6938.312365,1.887180952,1.536127765,7.157550095,2.46932464,1.910026215
Baja California Sur,Los Cabos,58646.47531,4136.022593,2.25154475,1.764343338,6.837944232,2.742483555,2.32000523
Baja California Sur,Loreto,54411.3963,3837.345096,1.783558494,1.480247212,8.648046934,2.281838321,1.856752139
Baja California,Ensenada,332132.6373,24818.32303,1.99686482,1.647945226,5.461289237,2.443413725,1.910249439
Baja California,Mexicali,331466.7013,24768.56154,1.767740855,1.570379869,6.578177752,2.303231521,1.78353054
Baja California,Tecate,269458.0721,20135.02054,1.808331942,1.577566083,5.343339657,2.293023986,1.78217952
Baja California,Tijuana,299666.1847,22392.29553,1.938821497,1.688627753,6.788091561,2.375606444,1.988058031
Baja California,Playas de Rosarito,254568.4861,19022.40915,1.879035738,1.659858852,5.84448696,2.319210882,1.838398118
Baja California,San Quintín,206579.6027,15436.4815,2.286993943,1.953973508,3.060479954,2.680613958,2.32907299
Campeche,Calkiní,76215.06769,4413.472854,2.598290354,1.933165398,5.801106128,3.110046462,2.621654313
Campeche,Campeche,86136.68219,4988.015101,2.12853552,1.668546505,11.00766288,2.522138493,2.148754377
Campeche,Carmen,67305.51458,3897.5372,2.627569992,1.883739615,4.659075866,2.962071219,2.583825905
Campeche,Champotón,46138.22551,2671.778849,2.45357676,1.982386371,5.384062569,3.027843633,2.479699886
Campeche,Hecelchakán,70567.84226,4086.45253,2.372258013,1.833482945,6.357568686,2.981493947,2.466884884
Campeche,Hopelchén,45471.5666,2633.173871,2.55298761,2.259488503,1.806285851,3.13820807,2.59569406
Campeche,Palizada,32915.10976,1906.052803,2.422649969,1.858261926,2.752411963,3.432399513,2.278430207
Campeche,Tenabo,54592.35522,3161.341781,2.517654852,1.958482255,4.320425425,3.095713053,2.553587769
Campeche,Escárcega,45797.90349,2652.071434,2.459183137,1.948124237,4.313769852,3.114100339,2.436125613
Campeche,Calakmul,31797.50316,1841.334283,2.675698581,2.220102797,0.906508087,3.283602201,2.689385419
Campeche,Candelaria,22326.41275,1292.881048,2.796017156,2.272342758,1.20956031,3.312514074,2.768437247
Campeche,Seybaplaya,66029.27958,3823.632804,2.38743517,2.003112451,3.943092322,2.992492446,2.405422745
Chiapas,Acacoyagua,109336.4175,7822.839975,2.739052776,2.468113533,1.010413362,3.231074222,2.785585015
Chiapas,Acala,179084.8378,12813.22417,2.884523627,2.011132431,3.652442122,3.335773569,2.899499336
Chiapas,Acapetahua,137822.0976,9860.943306,2.762700802,2.329659531,1.283524888,3.19861802,2.711622366
Chiapas,Altamirano,73654.60008,5269.864909,2.687028409,1.93983142,2.307650694,3.532881888,2.821271019
Chiapas,Amatán,105378.9295,7539.688245,2.970012306,2.605405799,0.218006551,3.621324024,2.976556348
Chiapas,Amatenango de la Frontera,111126.4237,7950.911961,2.452420435,2.038247288,1.3469997,2.971118775,2.431154853
Chiapas,Amatenango del Valle,42702.48353,3055.292123,2.611829519,2.137759716,3.164136453,3.398061613,2.739570853
Chiapas,Angel Albino Corzo,102429.2524,7328.643726,2.734724024,2.111126719,0.672939333,3.318692457,2.695922225
Chiapas,Arriaga,190986.1266,13664.74172,2.673531873,2.202997403,4.054135485,3.050601802,2.711507335
Chiapas,Bejucal de Ocampo,52698.76868,3770.509805,2.241406523,1.843390293,0.685616905,2.928417653,2.261676647
Chiapas,Bella Vista,99927.68476,7149.660697,2.292840623,2.006764114,3.494979808,3.281683549,2.425579482
Chiapas,Berriozábal,176531.4196,12630.53133,2.913134709,2.210596591,2.626414725,3.118104776,2.894372631
Chiapas,Bochil,134867.5121,9649.547596,3.047813968,2.042382378,4.794305288,3.517454763,3.198772979
Chiapas,El Bosque,57895.00081,4142.291626,2.715180646,1.976077454,1.374266063,3.989001447,2.868958921
Chiapas,Cacahoatán,198570.3759,14207.38223,2.88356924,2.08737381,3.490496382,3.163799396,2.901422332
Chiapas,Catazajá,158000.0777,11304.64444,3.109180591,2.688498874,0.513644811,3.532882504,3.089592807
Chiapas,Cintalapa,206589.6904,14781.15092,2.56170144,2.045580795,2.294132495,2.847890716,2.515918362
Chiapas,Coapilla,120993.7848,8656.905335,2.686047643,2.168665977,0.965086516,3.586870402,2.667613959
Chiapas,Comitán de Domínguez,221882.6257,15875.33517,2.482640488,1.891236914,2.692253025,2.69081237,2.405693686
Chiapas,La Concordia,118635.2964,8488.15939,2.829388866,2.386262172,0.425531266,3.310933441,2.778343058
Chiapas,Copainalá,184544.1165,13203.82655,2.496850016,2.036665287,1.819892258,2.784403011,2.453326443
Chiapas,Chalchihuitán,40001.38663,2862.033104,3.588528831,3.073376373,0.008906733,4.563568075,3.651766438
Chiapas,Chamula,35635.70976,2549.676139,2.970001642,2.757001035,0.634294958,3.855143603,3.04215733
Chiapas,Chanal,77300.03901,5530.690039,3.157162059,2.555585635,0.080918781,4.127429806,3.223758953
Chiapas,Chapultenango,150458.8174,10765.07973,2.595273094,2.33454973,3.418204182,3.484347826,2.715088705
Chiapas,Chenalhó,43085.6364,3082.706078,3.237912454,2.667722161,0.276554838,4.127484505,3.274110641
Chiapas,Chiapa de Corzo,211009.993,15097.41627,2.667395958,2.031946097,5.347208649,2.952887441,2.650299516
Chiapas,Chiapilla,145663.7253,10421.99881,2.537310663,2.121541598,2.406575252,3.240740741,2.544770206
Chiapas,Chicoasén,110250.5215,7888.242603,2.642621757,2.148299576,10.95271158,3.118106139,2.806586659
Chiapas,Chicomuselo,89503.40712,6403.82086,2.794631225,2.371852752,0.562558467,3.573967842,2.768566106
Chiapas,Chilón,94676.92161,6773.977271,2.932827702,2.450755769,0.123327314,3.683630071,2.956965328
Chiapas,Escuintla,146416.38,10475.85001,2.694252563,2.159666232,2.099414484,3.033556774,2.674322679
Chiapas,Francisco León,133005.4166,9516.317743,2.90702818,2.377744364,0.1642696,3.796653797,2.862876753
Chiapas,Frontera Comalapa,145505.245,10410.65981,2.827768077,2.164599532,1.171899288,3.082040569,2.738106819
Chiapas,Frontera Hidalgo,142056.6792,10163.92062,2.847220478,2.381813161,2.732315686,3.419321595,2.972315469
Chiapas,La Grandeza,100798.9693,7211.999666,1.751818905,1.511910227,2.147112861,2.545863309,1.761111111
Chiapas,Huehuetán,220280.0398,15760.6728,2.83281198,2.423283419,1.897408612,3.335620911,2.880218057
Chiapas,Huixtán,99904.21818,7147.981702,2.702308446,2.160341011,1.041062029,3.332082467,2.747927761
Chiapas,Huitiupán,60457.54941,4325.637743,3.322262106,2.483435609,0.688402525,3.90426039,3.360808561
Chiapas,Huixtla,173322.5742,12400.94374,2.668371878,2.239032755,3.643211009,3.002865921,2.797672208
Chiapas,La Independencia,67482.14335,4828.23583,2.574609481,2.014944003,0.641578993,2.969318202,2.580840727
Chiapas,Ixhuatán,109403.2974,7827.625119,2.496654246,2.140335938,0.859843663,3.303216633,2.472207516
Chiapas,Ixtacomitán,177048.8237,12667.55073,2.712253165,2.29118001,1.435094394,2.940941421,2.660633924
Chiapas,Ixtapa,101765.5521,7281.157066,2.951650676,2.416727793,2.78837981,3.248446076,3.034423328
Chiapas,Ixtapangajoya,124593.3637,8914.449262,2.97160657,2.489180085,0.211500655,3.448979592,2.892729226
Chiapas,Jiquipilas,160683.5675,11496.6437,2.909948255,2.252792257,1.675291988,3.187737196,2.833483319
Chiapas,Jitotol,98369.92122,7038.20529,2.817665558,1.846996911,0.970711005,3.295116644,2.855239309
Chiapas,Juárez,159570.5146,11417.0066,2.675592764,2.4286875,0.969537176,3.083650352,2.673938098
Chiapas,Larráinzar,53733.3437,3844.531938,2.491595606,2.135840309,2.064628169,3.390504233,2.596584308
Chiapas,La Libertad,152203.4342,10889.90417,3.103373912,2.406679751,0.324642719,3.5518591,2.834441981
Chiapas,Mapastepec,123159.9379,8811.890011,2.855364727,2.383611226,1.526990497,3.250639905,2.864257571
Chiapas,Las Margaritas,104866.1278,7502.998132,2.66224856,1.917608097,0.44814406,3.455171638,2.660846125
Chiapas,Mazapa de Madero,100788.3012,7211.23638,2.026284745,1.50435476,1.579300555,3.042929293,2.001046338
Chiapas,Mazatán,153497.6671,10982.5044,2.975646625,2.63792531,1.52024037,3.579016081,3.037020812
Chiapas,Metapa,189047.7559,13526.0545,3.032953314,2.267452508,4.264397456,3.438750439,3.222284908
Chiapas,Mitontic,41839.17208,2993.523616,2.66634886,2.482942388,0.344574563,3.926627219,3.023211971
Chiapas,Motozintla,131650.4102,9419.369275,2.04525821,1.710756296,7.720040345,2.64789276,2.07880764
Chiapas,Nicolás Ruíz,67409.8806,4823.065551,2.901853859,2.465056165,0.712366738,3.929824561,2.967610365
Chiapas,Ocosingo,144039.5238,10305.78988,2.950142903,2.334026286,0.947618109,3.650285626,2.982594461
Chiapas,Ocotepec,67925.3555,4859.946927,2.972157507,2.451229505,0.787079621,3.74017222,2.999443915
Chiapas,Ocozocoautla de Espinosa,179118.5961,12815.63953,2.727666478,2.082309104,3.563905224,3.099304327,2.786171808
Chiapas,Ostuacán,103263.4675,7388.330439,2.859830478,2.377774653,0.616837162,3.118254251,2.771603974
Chiapas,Osumacinta,151208.9259,10818.74875,2.455267114,1.619268072,4.568083482,3.033386328,2.399515739
Chiapas,Oxchuc,124500.3894,8907.797106,2.947072907,2.415163273,0.607657183,3.731163035,3.03702791
Chiapas,Palenque,163823.8521,11721.32587,2.990166176,2.458125121,1.520317385,3.182263754,2.953667241
Chiapas,Pantelhó,56291.43932,4027.559452,3.214732593,2.784512202,0.698048534,4.033692539,3.31715295
Chiapas,Pantepec,147301.1133,10539.15122,2.870636788,2.499875962,0.251656857,3.509277744,2.855804051
Chiapas,Pichucalco,206086.4635,14745.14587,2.690306381,2.315167929,1.890616389,3.102574315,2.644467012
Chiapas,Pijijiapan,137907.2519,9867.035961,2.865053326,2.553677574,1.811508946,3.213634327,2.891204322
Chiapas,El Porvenir,87856.59615,6285.994256,1.75765267,1.331749471,1.31089206,2.6657027,1.76189278
Chiapas,Villa Comaltitlán,136279.5725,9750.578188,3.130512296,2.69822286,0.837645404,3.384743183,3.070777568
Chiapas,Pueblo Nuevo Solistahuacán,151060.7919,10808.15001,2.893031598,2.021198812,0.613787631,3.455279674,2.87180207
Chiapas,Rayón,250651.2842,17933.68514,2.674553777,2.025027987,2.470826978,3.168828002,2.67943291
Chiapas,Reforma,209133.839,14963.18055,2.938789537,2.366600501,2.509681959,3.365276259,2.911146811
Chiapas,Las Rosas,138344.5029,9898.320542,2.771968333,2.13631395,1.881058338,3.282335783,2.785115891
Chiapas,Sabanilla,82391.35763,5894.965472,2.51810833,2.182867355,0.205058593,3.38616118,2.686935349
Chiapas,Salto de Agua,136125.9494,9739.586707,2.852271547,2.529822103,0.251606476,3.578113885,2.90850336
