NOM_ENT,NOM_MUN,POBR_CAR_PROM,VUL_CAR_PROM,VUL_ING_POR,CAR_SALUD_PROM,CAR_SEG_SOC_PROM
Sinaloa,San Ignacio,2.1882089949,1.8258182303,3.5467977282,2.9362213377,2.135728451
Sinaloa,Sinaloa,2.2468259192,1.9306389097,3.8788822349,2.9849382291,2.2320335606
Sinaloa,Navolato,2.196960845,1.8408373072,7.7519556676,3.017602027,2.397957421
Sonora,Aconchi,2.1284375719,1.5676602563,1.8928571429,2.3496932515,1.7319378798
Sonora,Agua Prieta,1.9624898739,1.6715225565,9.4657787265,2.4055219922,2.0855161023
Sonora,Alamos,2.8916288293,2.1917340522,2.9278608637,3.1330861352,2.7895985344
Sonora,Altar,2.0312331101,1.73896618,4.475213306,2.5787589499,1.9870708232
Sonora,Arivechi,2.0361519232,1.5437678532,4.6291739895,2.7881773399,1.8270676692
Sonora,Arizpe,1.7331043616,1.5519703599,3.816146789,2.3149350649,1.6810538117
Sonora,Atil,1.6146984365,1.4196438159,3.4096774194,2.0208333333,1.5322580645
Sonora,Bacadéhuachi,1.7381031097,1.6004203052,4.8300720906,2.4951456311,1.7431059507
Sonora,Bacanora,2.0309935964,1.6684758776,3.3846153846,2.3658536585,1.8991596639
Sonora,Bacerac,1.8980528612,1.5628290788,2.3541147132,2.3671641791,1.7582534611
Sonora,Bacoachi,1.4075656587,1.3745657296,6.9224376731,2.1379310345,1.4112903226
Sonora,Bácum,2.2466413221,1.9501970975,7.3535824358,2.8455462748,2.3728757236
Sonora,Banámichi,1.473414785,1.2979175975,7.7006802721,2.0780141844,1.4074074074
Sonora,Baviácora,1.5971179879,1.4122597489,1.9907348243,2.2893401015,1.5035569106
Sonora,Bavispe,1.9657091679,1.7417712333,2.2033158813,2.2296875,1.9502074689
Sonora,Benjamín Hill,1.7505991646,1.3643281403,14.4484441733,2.4462151394,1.7066733068
Sonora,Caborca,2.1875415804,1.9164392666,8.2804377003,2.6851253618,2.2565356989
Sonora,Cajeme,1.7935717811,1.5664157899,14.5519397872,2.5441777234,2.0667467344
Sonora,Cananea,1.6361325054,1.4230506668,14.202021228,2.3291156816,1.7043879285
Sonora,Carbó,1.9000564731,1.6509013018,6.7090534979,2.5328614762,1.8745190885
Sonora,La Colorada,1.8147557886,1.5981339017,5.0283929585,2.3978494624,1.8437884379
Sonora,Cucurpe,1.5639347155,1.4654541459,6.1856287425,2.3161764706,1.5563770795
Sonora,Cumpas,1.4222623326,1.2729590176,8.5637800934,2.2727272727,1.3790356394
Sonora,Divisaderos,1.4276990491,1.2774922997,5.2718707941,2.125,1.3629191321
Sonora,Empalme,2.1564777833,1.8940299532,12.3720998054,3.0385886383,2.5361764772
Sonora,Etchojoa,2.7112375929,2.2008843933,4.3072536275,3.3849278039,2.927486721
Sonora,Fronteras,1.7795403395,1.6123329453,14.4125772038,2.3764940239,1.8359395706
Sonora,Granados,1.4884685706,1.371821328,4.6975308642,2.1793103448,1.4478827362
Sonora,Guaymas,2.4745672308,1.8216766429,9.8693446753,3.0541277756,2.6616650451
Sonora,Hermosillo,2.0927439692,1.6423281881,8.8711437285,2.4882963144,2.1293118119
Sonora,Huachinera,1.7121765429,1.5352628371,3.6955403087,2.2312138728,1.6714285714
Sonora,Huásabas,1.5801901276,1.4155278182,5.5798414496,2.16,1.5094339623
Sonora,Huatabampo,2.2175429762,1.8018542257,9.4655334251,2.6326331587,2.3353275875
Sonora,Huépac,1.2076940863,1.1892794039,6.6218579235,1.9285714286,1.2309782609
Sonora,Imuris,1.9404809443,1.7335912801,6.5352109963,2.4651903549,1.9500182775
Sonora,Magdalena,1.8464303105,1.640868248,8.5426613171,2.3364588327,1.9110231806
Sonora,Mazatán,1.8567048554,1.6806707747,4.2576744186,2.2564102564,1.8331015299
Sonora,Moctezuma,1.3685214987,1.1677305929,7.4692414891,2.1235955056,1.2703646237
Sonora,Naco,2.0197974865,1.7525341085,10.0534042944,2.386283409,2.0403294519
Sonora,Nácori Chico,2.0448769976,1.6846460307,3.5845539281,2.5405405405,1.9911660777
Sonora,Nacozari de García,1.9123702484,1.4416909963,10.4566779156,2.7829955509,1.979779414
Sonora,Navojoa,2.2489655765,1.8712777891,9.3492653095,2.8940583953,2.579736516
Sonora,Nogales,1.8275206322,1.5466007809,11.9662542339,2.4174350403,1.9817162571
Sonora,Ónavas,2.1529807633,1.8501970912,3.7906976744,2.475177305,1.9882352941
Sonora,Opodepe,2.0772167782,1.7290508777,5.4044180119,2.5383386581,2.026370576
Sonora,Oquitoa,2.0336170929,1.7301642593,2.5331991952,2.1690140845,1.8917378917
Sonora,Pitiquito,2.3567674007,1.9072314554,6.2990328385,3.0226492793,2.27881922
Sonora,Puerto Peñasco,2.0467847325,1.7762826581,7.0715128133,2.6048210243,2.1397390813
Sonora,Quiriego,2.6366488504,1.9089642944,4.2647679325,3.4868804665,2.6659025788
Sonora,Rayón,1.7751939008,1.4610723967,3.9271978022,2.8385093168,1.6673189824
Sonora,Rosario,2.1800007199,1.7970704255,5.4570097416,2.9445086705,2.2728346457
Sonora,Sahuaripa,2.1857090882,1.7069399007,4.490804825,2.8940998487,2.0124133949
Sonora,San Felipe de Jesús,1.3927280733,1.2772293458,5.6983695652,1.935483871,1.3149171271
Sonora,San Javier,2.0550507201,1.6461555911,3.3426966292,2.6283185841,1.9067055394
Sonora,San Luis Río Colorado,2.0036929393,1.7339808913,8.1872724106,2.4769635309,2.0619820505
Sonora,San Miguel de Horcasitas,3.2950567316,2.692968422,1.9431492749,3.551509529,3.2223099003
Sonora,San Pedro de la Cueva,2.0262325042,1.7808059993,4.4388278388,2.5139534884,1.9838895282
Sonora,Santa Ana,1.7961557511,1.6805104536,8.4618738463,2.4984467874,1.864220425
Sonora,Santa Cruz,1.5537738794,1.4056519186,14.5341726619,2.1523809524,1.5483119907
Sonora,Sáric,1.9153210861,1.698411574,1.8577256502,2.4526315789,1.8596165739
Sonora,Soyopa,2.5623497805,2.0002158427,1.2675111773,2.6046128501,2.2718120805
Sonora,Suaqui Grande,1.7910035463,1.6206075537,3.4664855072,2.3418079096,1.7724137931
Sonora,Tepache,1.5605635942,1.4314600913,5.757885763,2.1741935484,1.5595075239
Sonora,Trincheras,1.898160102,1.6883249204,2.5794530673,2.3717171717,1.8397104447
Sonora,Tubutama,1.8312133039,1.6077621545,1.273925104,2.3993055556,1.7367979883
Sonora,Ures,1.6377702996,1.4265250699,3.9391179291,2.3442622951,1.5573907589
Sonora,Villa Hidalgo,1.7785142299,1.5462041234,8.3012048193,2.4566037736,1.7788309637
Sonora,Villa Pesqueira,2.1165031357,1.7034819231,2.9021526419,2.3708791209,1.93977813
Sonora,Yécora,2.5995234566,1.7649648335,3.5502566296,3.5477223427,2.5539397144
Sonora,General Plutarco Elías Calles,2.0431046466,1.8776274049,3.8453544241,2.5964881914,2.0720464523
Sonora,Benito Juárez,2.2698288399,1.9923247058,7.1322331877,2.6802546386,2.4321210181
Sonora,San Ignacio Río Muerto,2.6724995326,2.2008064558,4.8249699088,3.4065163445,2.878714413
Tabasco,Balancán,2.7462210798,2.3058177279,0.8246085443,3.270030402,2.6837351575
Tabasco,Cárdenas,2.6171988491,2.0609047835,5.0699463447,3.1529821933,2.7224918359
Tabasco,Centla,3.1470416557,2.474445643,1.267146943,3.6947031535,3.1638391311
Tabasco,Centro,2.3281437956,1.7266743626,5.8776052259,2.6900168611,2.2597953675
Tabasco,Comalcalco,2.6346428977,2.2063736951,2.4764125275,3.2211207968,2.6291061197
Tabasco,Cunduacán,2.6567326527,1.9814608411,3.0531603856,3.1598974807,2.6796864219
Tabasco,Emiliano Zapata,2.3411798995,1.8270783537,3.7940946678,2.7715490207,2.2620198127
Tabasco,Huimanguillo,2.6972852681,2.2149006762,3.3971319827,3.2174157646,2.7586052489
Tabasco,Jalapa,2.5390703099,1.9077438912,2.3634694337,3.3220257088,2.4604677369
Tabasco,Jalpa de Méndez,2.8658368049,2.1719676156,2.158957035,3.3927351329,2.8893812919
Tabasco,Jonuta,2.9714438278,2.4282147248,0.9290322148,3.6634682575,2.8815830286
Tabasco,Macuspana,2.7004828708,2.0156932888,3.6134404182,3.2318371046,2.7214748612
Tabasco,Nacajuca,2.3869887257,1.6648472987,4.8150010639,2.8724293101,2.3277090359
Tabasco,Paraíso,2.8129200806,2.1379045063,1.801305889,3.1092461031,2.7467899921
Tabasco,Tacotalpa,2.8044263507,2.1773453628,2.0264886985,3.3428565856,2.7516080315
Tabasco,Teapa,2.3375920607,1.9892120786,3.0399740493,2.9218512574,2.2975955994
Tabasco,Tenosique,2.5962423756,2.0128366626,3.6059920122,3.0100908226,2.5403295821
Tamaulipas,Abasolo,1.5812548732,1.3696820591,5.5114188281,2.3806970509,1.5329482804
Tamaulipas,Aldama,1.993024359,1.833810171,4.6640468742,2.7364688624,2.0271307709
Tamaulipas,Altamira,1.925895684,1.691207969,16.1882004415,2.5605477374,2.0393463824
Tamaulipas,Antiguo Morelos,1.9122102505,1.7488895777,6.9016918153,2.7899603699,1.9251422475
Tamaulipas,Burgos,1.7684217696,1.591924438,3.5875281743,2.4,1.7526845638
Tamaulipas,Bustamante,2.5057903922,2.1661647928,0.5722349147,3.7825059102,2.4938664244
Tamaulipas,Camargo,1.7912730778,1.665425341,3.1207819759,2.3248872421,1.7650475669
Tamaulipas,Casas,2.4097933317,2.1154411784,1.0892018779,3.3463203463,2.3546910755
Tamaulipas,Ciudad Madero,1.8452468008,1.5413562012,11.6189892982,2.2400310548,1.8829385944
Tamaulipas,Cruillas,1.9408060815,1.6571183899,3.6637873754,2.5740740741,1.8719460826
Tamaulipas,Gómez Farías,1.9828612002,1.6340167424,6.3938795656,2.8343195266,1.9507042254
Tamaulipas,González,2.1370910525,1.9161007488,4.9218228451,2.7257100804,2.1715515916
Tamaulipas,Güémez,2.2245442983,1.9172910723,1.5017764082,3.0189977986,2.1858350282
Tamaulipas,Guerrero,1.5061719142,1.4167564738,3.6142857143,2.1387755102,1.4893280632
Tamaulipas,Gustavo Díaz Ordaz,2.1094605468,1.8677336838,5.1408164155,2.4448414895,2.1082534826
Tamaulipas,Hidalgo,2.1289836188,1.9482675255,3.0338050449,2.8827467664,2.1679259685
Tamaulipas,Jaumave,2.2809641788,2.0571479051,3.9102622085,2.9504475008,2.281715395
Tamaulipas,Jiménez,1.6451365323,1.4052569127,8.8815057283,2.3181818182,1.6210946676
Tamaulipas,Llera,2.0466563991,1.7598938422,4.1136822344,3.1910754898,2.0231552503
Tamaulipas,Mainero,2.0054066498,1.7138692568,3.2985521717,2.7,1.9484126984
Tamaulipas,El Mante,1.7433935072,1.5917182429,17.4257728444,2.5046528067,1.8247637134
Tamaulipas,Matamoros,1.8585951094,1.6433246891,14.6677183218,2.394683459,2.0351877507
Tamaulipas,Méndez,2.2326636922,1.8296079275,0.9388968141,2.8040540541,2.0822857143
Tamaulipas,Mier,1.3118048959,1.1980501213,8.0978085723,2.0456273764,1.2711043101
Tamaulipas,Miguel Alemán,1.95570107,1.6180969169,3.2114744721,2.3449516847,1.836721684
Tamaulipas,Miquihuana,2.3955240717,2.0007110291,1.076390811,3.3214285714,2.4294294294
Tamaulipas,Nuevo Laredo,1.8642114588,1.6469513138,13.4111650934,2.2849294187,2.0056337983
Tamaulipas,Nuevo Morelos,1.7571173644,1.61044806,9.624137931,2.6073825503,1.754660701
Tamaulipas,Ocampo,2.1230117038,1.8549047147,4.7871930113,2.9398511984,2.1853072828
Tamaulipas,Padilla,1.848543344,1.6213701625,6.9706067781,2.7333594756,1.8341686141
Tamaulipas,Palmillas,2.05728855,1.7403281404,0.5922746781,2.6260162602,1.9591054313
Tamaulipas,Reynosa,1.7474112587,1.4916223122,13.6113486845,2.3304292715,1.8204953881
Tamaulipas,Río Bravo,2.021156282,1.7481948616,12.4971582793,2.4626684911,2.1448150456
Tamaulipas,San Carlos,2.2718422152,1.9756487139,2.9379243453,3.1457680251,2.2846615253
Tamaulipas,San Fernando,2.1955078839,1.7930917697,4.7751107357,2.9632343553,2.1556716094
Tamaulipas,San Nicolás,2.4696009157,2.2626666939,0.3997747748,3.4827586207,2.5074626866
Tamaulipas,Soto la Marina,2.0385800426,1.730915631,6.2070255379,2.8803034856,2.0309555814
Tamaulipas,Tampico,1.7682457767,1.564425337,14.0080262929,2.2455955474,1.8405709473
Tamaulipas,Tula,2.1797705131,1.9257328416,4.1729823577,2.7325660473,2.2492091954
Tamaulipas,Valle Hermoso,1.7065642951,1.558687313,10.2555161175,2.2773873807,1.7528682502
Tamaulipas,Victoria,1.7175494547,1.4655406912,12.1909769982,2.3649673382,1.7252493331
Tamaulipas,Villagrán,2.1434367238,1.8269625233,2.3201687117,2.8744394619,2.0921553694
Tamaulipas,Xicoténcatl,1.8486029381,1.7178014724,11.0734251062,2.6180817467,1.9808055042
Tlaxcala,Amaxac de Guerrero,1.9606988026,1.6822482232,12.1147333121,2.3937812768,1.991461885
Tlaxcala,Apetatitlán de Antonio Carvajal,2.0324338964,1.6660914959,9.2081338801,2.4101221436,2.0228033757
Tlaxcala,Atlangatepec,1.8128939326,1.5307311801,3.3147024841,2.6823379924,1.7499549955
Tlaxcala,Atltzayanca,2.1980159745,1.9483033691,3.6234101923,2.7613256906,2.2129751311
Tlaxcala,Apizaco,1.7353107799,1.5202403306,11.5416723541,2.2587754874,1.7744729866
Tlaxcala,Calpulalpan,1.9391477325,1.6502054623,5.8908193356,2.5333653717,1.9199693271
Tlaxcala,El Carmen Tequexquitla,2.1655697115,1.7924452026,2.3562691505,2.7721888368,2.1599900871
Tlaxcala,Cuapiaxtla,2.1102001543,2.0218288447,2.6891066985,2.7590684181,2.1316175643
Tlaxcala,Cuaxomulco,1.7521450844,1.5205702716,8.9966968011,2.5770114943,1.738988989
Tlaxcala,Chiautempan,2.0179617184,1.6749885725,10.2243216134,2.5149719645,2.0481691202
Tlaxcala,Muñoz de Domingo Arenas,1.6219351996,1.4348448287,4.5103433568,2.2686567164,1.5568648945
Tlaxcala,Españita,1.8230003174,1.6574101288,3.3421342134,2.559,1.8025789813
Tlaxcala,Huamantla,2.2318868748,1.7556006396,6.2239774987,2.6518041882,2.2341160098
Tlaxcala,Hueyotlipan,1.7281456862,1.5279972371,4.8665572119,2.4287852948,1.7303882024
Tlaxcala,Ixtacuixtla de Mariano Matamoros,1.9555149527,1.7681945552,9.2781871153,2.3208216778,1.9940394205
Tlaxcala,Ixtenco,1.7369537742,1.4331200456,12.1006493506,2.4714424008,1.7498495486
Tlaxcala,Mazatecochco de José María Morelos,2.344076084,1.8598468257,3.419805129,2.8770093299,2.339985249
Tlaxcala,Contla de Juan Cuamatzi,2.1357643389,1.7253873098,10.2526379806,2.6325609325,2.1740482037
Tlaxcala,Tepetitla de Lardizábal,1.9593810062,1.6567816992,8.1545155349,2.52936808,1.9761741293
Tlaxcala,Sanctórum de Lázaro Cárdenas,1.609279153,1.5336601122,5.9135257377,2.3947368421,1.6192975878
Tlaxcala,Nanacamilpa de Mariano Arista,1.6873868088,1.5101278137,7.8118262363,2.3246008332,1.6980245422
Tlaxcala,Acuamanala de Miguel Hidalgo,1.855275739,1.5281839692,9.1204861111,2.5845511482,1.8480025982
Tlaxcala,Natívitas,2.1361208851,1.7789115912,4.0956860897,2.5795300778,2.1082291189
Tlaxcala,Panotla,2.0563102884,1.7871945649,8.1549715702,2.4609747456,2.0555131826
Tlaxcala,San Pablo del Monte,2.4227337377,1.9787341998,4.2882390521,3.049559595,2.4436649031
Tlaxcala,Santa Cruz Tlaxcala,1.9713052361,1.5850157342,10.1932629952,2.5148886613,1.9649262916
Tlaxcala,Tenancingo,2.0457573819,1.7113089317,10.9249842282,2.6496468567,2.1277743912
Tlaxcala,Teolocholco,2.1463030228,1.6750603008,13.5503642344,2.7548932373,2.2337992742
Tlaxcala,Tepeyanco,1.8669217347,1.5585495346,8.4254327625,2.4161355311,1.842023003
Tlaxcala,Terrenate,1.7190293854,1.5569133879,5.6655294362,2.4009818407,1.7265287219
Tlaxcala,Tetla de la Solidaridad,1.8476970895,1.5826872427,9.7024813176,2.4733445755,1.9004591218
Tlaxcala,Tetlatlahuca,1.9620540084,1.7558322157,7.6193564984,2.4868540841,1.9654753451
Tlaxcala,Tlaxcala,1.8379447001,1.6020271059,6.9195187023,2.1672993338,1.8164733995
Tlaxcala,Tlaxco,1.9378001409,1.6365937573,4.5666012189,2.6548899551,1.9299320697
Tlaxcala,Tocatlán,1.685953235,1.5372903954,17.3093770279,2.4399671053,1.7159887798
Tlaxcala,Totolac,1.95989898,1.7219447146,7.5352640463,2.3527370439,1.9767649584
Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,2.157434526,1.7581956882,2.8470964893,2.8359746434,2.1375614677
Tlaxcala,Tzompantepec,2.0463778449,1.7145355471,8.0636293162,2.5173426179,2.111006277
Tlaxcala,Xaloztoc,1.9335315687,1.6366307307,11.2291073205,2.5253109883,1.9691124988
Tlaxcala,Xaltocan,1.7898305074,1.5305830721,3.7692971259,2.5473450374,1.7291281535
Tlaxcala,Papalotla de Xicohténcatl,2.070810188,1.691760738,10.1179739591,2.617243363,2.155851997
Tlaxcala,Xicohtzinco,1.9284604179,1.5831919473,15.6887647352,2.4206062691,2.0255882791
Tlaxcala,Yauhquemehcan,1.9127014667,1.7292590993,9.7590168286,2.4089413087,1.9853885036
Tlaxcala,Zacatelco,1.8179835219,1.5538469555,14.2808217595,2.4386777995,1.8838695504
Tlaxcala,Benito Juárez,1.5522694307,1.4301880687,4.8210509191,2.3072196621,1.5478841871
Tlaxcala,Emiliano Zapata,1.5023654369,1.4024618411,3.5079591837,2.3446808511,1.5039188566
Tlaxcala,Lázaro Cárdenas,1.4724361775,1.4456580636,11.8489355497,2.2457983193,1.492525872
Tlaxcala,La Magdalena Tlaltelulco,n.d.,n.d.,n.d.,n.d.,n.d.
Tlaxcala,San Damián Texóloc,1.6884691571,1.5417572347,11.3267778753,2.2464589235,1.6987620358
Tlaxcala,San Francisco Tetlanohcan,2.0258046479,1.6643845007,8.2826562635,2.5075277731,2.0689588051
Tlaxcala,San Jerónimo Zacualpan,1.708271994,1.439951695,10.9588250063,2.3431013431,1.6942777111
Tlaxcala,San José Teacalco,1.9281867596,1.656181727,5.1433560883,2.5520273571,1.9352203647
Tlaxcala,San Juan Huactzinco,2.0051150987,1.6567419559,9.5298377364,2.3947745168,2.010550113
Tlaxcala,San Lorenzo Axocomanitla,1.6750799882,1.4680685812,15.5042781722,2.2785171103,1.6908643494
Tlaxcala,San Lucas Tecopilco,1.5424827283,1.4365195787,7.8659827929,2.3935018051,1.5536086775
Tlaxcala,Santa Ana Nopalucan,1.655150228,1.4453200615,9.6514435696,2.2883895131,1.65594682
Tlaxcala,Santa Apolonia Teacalco,1.9750608392,1.5863649261,12.5704682949,2.427574171,1.9830795262
Tlaxcala,Santa Catarina Ayometla,1.7190780388,1.4571704365,17.7630070308,2.3974747475,1.7596222381
Tlaxcala,Santa Cruz Quilehtla,1.683588997,1.5367172108,7.2421488708,2.5051546392,1.6875712657
Tlaxcala,Santa Isabel Xiloxoxtla,1.7232421932,1.5332628772,13.0629699248,2.3449951409,1.751443418
Veracruz de Ignacio de la Llave,Acajete,2.3320249307,1.7293889664,3.3666073112,2.6723568282,2.2907393195
Veracruz de Ignacio de la Llave,Acatlán,2.0660159365,1.6764173155,2.4201183432,2.7686486486,2.0171370968
Veracruz de Ignacio de la Llave,Acayucan,2.5677356509,2.1623269286,4.7350708605,2.9270278422,2.6305971427
Veracruz de Ignacio de la Llave,Actopan,2.3097743919,1.849613834,5.9311123474,2.7472121643,2.3422385025
Veracruz de Ignacio de la Llave,Acula,2.1383635849,1.8078335189,7.0484907498,2.6824104235,2.1822900763
Veracruz de Ignacio de la Llave,Acultzingo,2.7199848281,2.0427004255,3.963410379,3.2772754456,2.7167333994
Veracruz de Ignacio de la Llave,Camarón de Tejeda,2.4775398551,2.0351026633,3.3051606922,3.0926225094,2.5576788627
Veracruz de Ignacio de la Llave,Alpatláhuac,2.7803475024,2.4070856502,0.3165172376,3.2052608753,2.7676750131
Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,1.7767192254,1.6807598821,1.991510359,2.6333894723,1.7907960262
Veracruz de Ignacio de la Llave,Altotonga,2.608074546,2.1989478419,1.0222451557,3.054433063,2.5923652749
Veracruz de Ignacio de la Llave,Alvarado,2.1316795082,1.5428470584,4.9004755333,2.7562218412,1.8626548372
Veracruz de Ignacio de la Llave,Amatitlán,1.9497903136,1.610139212,10.0383279743,2.7385714286,2.128330781
Veracruz de Ignacio de la Llave,Naranjos Amatlán,2.6385256481,2.3027534453,4.9019794829,3.0193463091,2.6664523862
Veracruz de Ignacio de la Llave,Amatlán de los Reyes,2.364549723,1.9341813443,9.5060304999,2.7699613438,2.5171144964
Veracruz de Ignacio de la Llave,Angel R. Cabada,2.488575869,2.0451687708,5.7378387569,3.094540406,2.6173181199
Veracruz de Ignacio de la Llave,La Antigua,2.1288776376,1.8022773762,10.7847393544,2.6043031749,2.2098863465
Veracruz de Ignacio de la Llave,Apazapan,2.2926972475,1.8672490459,2.9374592834,2.7672897196,2.2431016416
Veracruz de Ignacio de la Llave,Aquila,2.9261037445,2.5441008909,0.3314462172,3.8692810458,2.9426462237
Veracruz de Ignacio de la Llave,Astacinga,2.9438428706,2.5648555009,0,3.9772727273,2.9483107582
Veracruz de Ignacio de la Llave,Atlahuilco,3.0750121887,2.5123175647,0.1187813683,3.7825059102,3.1060017066
Veracruz de Ignacio de la Llave,Atoyac,2.0656253455,1.7665669114,12.0945524774,2.9193197866,2.2491421331
Veracruz de Ignacio de la Llave,Atzacan,2.8279909378,2.4259357515,7.1336924982,3.3967034587,2.9300470292
Veracruz de Ignacio de la Llave,Atzalan,2.575357434,2.3023489161,0.8451810298,3.1786733742,2.575800892
Veracruz de Ignacio de la Llave,Tlaltetela,2.5169706154,2.2355359187,1.2609249172,3.1790635252,2.518313748
Veracruz de Ignacio de la Llave,Ayahualulco,2.1617986048,2.0944630718,0.6315397672,3.0804607371,2.1952938939
Veracruz de Ignacio de la Llave,Banderilla,2.0968091085,1.7770310382,8.2721191731,2.4647374474,2.0906019787
Veracruz de Ignacio de la Llave,Benito Juárez,2.8586397725,2.372321439,0.1892991743,3.581565182,2.9835705672
Veracruz de Ignacio de la Llave,Boca del Río,2.065600627,1.6774956929,8.6106170777,2.4127752343,2.0591391043
Veracruz de Ignacio de la Llave,Calcahualco,2.8801099499,2.2736997481,0.5261263963,3.4436123348,2.888454967
Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,2.675965866,1.7470798117,8.2625391516,2.879177265,2.6404287918
Veracruz de Ignacio de la Llave,Carrillo Puerto,2.8778605502,2.547608529,0.4626888648,3.3946849021,2.9277075318
Veracruz de Ignacio de la Llave,Catemaco,2.7908175028,2.3869093944,3.2169615354,3.2727083887,2.8506158416
Veracruz de Ignacio de la Llave,Cazones de Herrera,2.879179154,2.5105324847,1.1752622699,3.4957918264,2.9070976467
Veracruz de Ignacio de la Llave,Cerro Azul,2.4138907073,1.9372074361,5.5249664747,2.7890622561,2.5024021853
Veracruz de Ignacio de la Llave,Citlaltépetl,2.9456637891,2.7375193588,1.1042816263,3.3643746842,2.9725070058
Veracruz de Ignacio de la Llave,Coacoatzintla,2.2354980246,1.9264033328,2.8771732507,2.8356057039,2.2565597115
Veracruz de Ignacio de la Llave,Coahuitlán,3.0505491514,2.5299242799,0.4267845862,3.7400611621,3.0697088466
Veracruz de Ignacio de la Llave,Coatepec,2.0559431589,1.7465107239,7.7386951111,2.5136778344,2.0715197112
Veracruz de Ignacio de la Llave,Coatzacoalcos,2.1173888175,1.6760575642,11.5289793223,2.6216430388,2.2510653388
Veracruz de Ignacio de la Llave,Coatzintla,2.5624005976,2.005620473,7.5561903204,3.0058494491,2.5582809326
Veracruz de Ignacio de la Llave,Coetzala,2.9548123411,2.2082221967,2.8524804178,3.1576576577,2.9719679634
Veracruz de Ignacio de la Llave,Colipa,2.6742805361,2.0288440835,1.0811002662,3.1616580311,2.5980215827
Veracruz de Ignacio de la Llave,Comapa,2.5506285623,2.3237235211,0.5709492599,3.0742651725,2.5736439722
Veracruz de Ignacio de la Llave,Córdoba,2.2150272737,1.9308325472,10.0077243797,2.5423001406,2.3008349676
Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,2.4108148391,1.9940109108,7.6188763609,2.9647330757,2.4664491779
Veracruz de Ignacio de la Llave,Cosautlán de Carvajal,2.158931259,1.9435179592,1.5880024627,3.1509004728,2.1676360459
Veracruz de Ignacio de la Llave,Coscomatepec,2.7753799414,2.2113494404,0.7339737175,3.1925603038,2.7510687416
Veracruz de Ignacio de la Llave,Cosoleacaque,2.2652083763,1.857690098,8.5566649417,2.8052018797,2.3750018142
Veracruz de Ignacio de la Llave,Cotaxtla,2.8862461108,2.4004898449,1.2546440043,3.186681411,2.8509955021
Veracruz de Ignacio de la Llave,Coxquihui,3.1728253655,2.5662850034,0.448759669,3.7798128815,3.2238480194
Veracruz de Ignacio de la Llave,Coyutla,2.9100214919,2.4680197616,0.6979924397,3.4865223697,2.9147485392
Veracruz de Ignacio de la Llave,Cuichapa,2.5780623668,2.0445718538,12.0629118455,3.1331375721,2.8188558061
Veracruz de Ignacio de la Llave,Cuitláhuac,2.2559014783,1.9190791258,5.9909256064,2.6364034974,2.2943286397
Veracruz de Ignacio de la Llave,Chacaltianguis,2.2884055366,1.9592235088,6.5177417409,3.0563597011,2.4003442576
Veracruz de Ignacio de la Llave,Chalma,2.8528563557,2.473193919,1.6358594951,3.3378906614,2.9506384243
Veracruz de Ignacio de la Llave,Chiconamel,3.0384431647,2.5684208772,0.7571406515,3.3609918932,3.0573236196
Veracruz de Ignacio de la Llave,Chiconquiaco,2.3136443807,2.1518769928,0.6388252655,2.9738402764,2.3339179001
Veracruz de Ignacio de la Llave,Chicontepec,3.0750277451,2.6319101312,0.6696332737,3.5330546696,3.1349078133
Veracruz de Ignacio de la Llave,Chinameca,2.7560899347,2.2925459672,4.2710992526,3.23699201,2.8749476376
Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,2.6810966992,2.2942930062,1.5315275641,3.1131875028,2.6603988843
Veracruz de Ignacio de la Llave,Las Choapas,2.7807277689,1.9906027656,3.2805428747,3.1882278486,2.7649935476
Veracruz de Ignacio de la Llave,Chocamán,2.9348671788,2.1612484605,3.2416235571,3.4166798253,3.0213302948
Veracruz de Ignacio de la Llave,Chontla,2.8457242316,2.4688792132,0.6890736455,3.2809788163,2.8256935826
Veracruz de Ignacio de la Llave,Chumatlán,3.1437784188,2.4183619426,0.2685325265,3.8109452736,3.1430619266
Veracruz de Ignacio de la Llave,Emiliano Zapata,2.292859117,1.8242438925,6.0106333784,2.7155652521,2.2660225836
Veracruz de Ignacio de la Llave,Espinal,2.7997610491,2.3892554731,0.7335149212,3.2850601179,2.7825558302
Veracruz de Ignacio de la Llave,Filomeno Mata,3.0714798236,2.551944347,0.1668194713,3.7221469234,3.0857013117
Veracruz de Ignacio de la Llave,Fortín,2.3704021667,1.9051863759,8.1521402114,2.7111838783,2.417186938
Veracruz de Ignacio de la Llave,Gutiérrez Zamora,2.4596303084,2.1758216851,3.0986870201,2.9819595219,2.4620602882
Veracruz de Ignacio de la Llave,Hidalgotitlán,2.8489589403,2.6038153931,0.5506373108,3.4499423468,2.8627384121
Veracruz de Ignacio de la Llave,Huatusco,2.4980663635,2.069681577,4.0660781497,2.7415950401,2.4656062249
Veracruz de Ignacio de la Llave,Huayacocotla,2.3796581263,1.907053142,0.8683559698,2.8808785692,2.3374948164
Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,2.7352410879,2.2421809356,2.6972742739,3.4945381168,2.9095219026
