NOM_ENT,NOM_MUN,NOM_LOC,POBTOT,P18A24A
Veracruz de Ignacio de la Llave,Papantla,Total del Municipio,159910.0,4409
Veracruz de Ignacio de la Llave,Paso del Macho,Total del Municipio,31894.0,848
Veracruz de Ignacio de la Llave,Paso de Ovejas,Total del Municipio,33442.0,800
Veracruz de Ignacio de la Llave,La Perla,Total del Municipio,28258.0,205
Veracruz de Ignacio de la Llave,Perote,Total del Municipio,77432.0,2285
Veracruz de Ignacio de la Llave,Platón Sánchez,Total del Municipio,18053.0,435
Veracruz de Ignacio de la Llave,Playa Vicente,Total del Municipio,39327.0,566
Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,Total del Municipio,189457.0,9239
Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,Total del Municipio,20300.0,638
Veracruz de Ignacio de la Llave,Pueblo Viejo,Total del Municipio,57909.0,1840
Veracruz de Ignacio de la Llave,Puente Nacional,Total del Municipio,23544.0,659
Veracruz de Ignacio de la Llave,Rafael Delgado,Total del Municipio,24127.0,853
Veracruz de Ignacio de la Llave,Rafael Lucio,Total del Municipio,8343.0,267
Veracruz de Ignacio de la Llave,Los Reyes,Total del Municipio,6308.0,135
Veracruz de Ignacio de la Llave,Río Blanco,Total del Municipio,41795.0,2057
Veracruz de Ignacio de la Llave,Saltabarranca,Total del Municipio,6126.0,119
Veracruz de Ignacio de la Llave,San Andrés Tenejapan,Total del Municipio,3134.0,62
Veracruz de Ignacio de la Llave,San Andrés Tuxtla,Total del Municipio,162428.0,3738
Veracruz de Ignacio de la Llave,San Juan Evangelista,Total del Municipio,32631.0,601
Veracruz de Ignacio de la Llave,Santiago Tuxtla,Total del Municipio,57085.0,1062
Veracruz de Ignacio de la Llave,Sayula de Alemán,Total del Municipio,32400.0,902
Veracruz de Ignacio de la Llave,Soconusco,Total del Municipio,16574.0,523
Veracruz de Ignacio de la Llave,Sochiapa,Total del Municipio,3925.0,78
Veracruz de Ignacio de la Llave,Soledad Atzompa,Total del Municipio,24578.0,279
Veracruz de Ignacio de la Llave,Soledad de Doblado,Total del Municipio,28130.0,595
Veracruz de Ignacio de la Llave,Soteapan,Total del Municipio,34385.0,531
Veracruz de Ignacio de la Llave,Tamalín,Total del Municipio,11631.0,262
Veracruz de Ignacio de la Llave,Tamiahua,Total del Municipio,21902.0,558
Veracruz de Ignacio de la Llave,Tampico Alto,Total del Municipio,11561.0,291
Veracruz de Ignacio de la Llave,Tancoco,Total del Municipio,5795.0,180
Veracruz de Ignacio de la Llave,Tantima,Total del Municipio,11991.0,292
Veracruz de Ignacio de la Llave,Tantoyuca,Total del Municipio,99959.0,3444
Veracruz de Ignacio de la Llave,Tatatila,Total del Municipio,6041.0,107
Veracruz de Ignacio de la Llave,Castillo de Teayo,Total del Municipio,20145.0,363
Veracruz de Ignacio de la Llave,Tecolutla,Total del Municipio,24551.0,497
Veracruz de Ignacio de la Llave,Tehuipango,Total del Municipio,29686.0,426
Veracruz de Ignacio de la Llave,Álamo Temapache,Total del Municipio,107270.0,2555
Veracruz de Ignacio de la Llave,Tempoal,Total del Municipio,34408.0,736
Veracruz de Ignacio de la Llave,Tenampa,Total del Municipio,6448.0,79
Veracruz de Ignacio de la Llave,Tenochtitlán,Total del Municipio,5040.0,94
Veracruz de Ignacio de la Llave,Teocelo,Total del Municipio,16957.0,609
Veracruz de Ignacio de la Llave,Tepatlaxco,Total del Municipio,8925.0,158
Veracruz de Ignacio de la Llave,Tepetlán,Total del Municipio,9405.0,191
Veracruz de Ignacio de la Llave,Tepetzintla,Total del Municipio,14619.0,312
Veracruz de Ignacio de la Llave,Tequila,Total del Municipio,16343.0,374
Veracruz de Ignacio de la Llave,José Azueta,Total del Municipio,22709.0,344
Veracruz de Ignacio de la Llave,Texcatepec,Total del Municipio,10824.0,69
Veracruz de Ignacio de la Llave,Texhuacán,Total del Municipio,5575.0,143
Veracruz de Ignacio de la Llave,Texistepec,Total del Municipio,19925.0,454
Veracruz de Ignacio de la Llave,Tezonapa,Total del Municipio,54537.0,1159
Veracruz de Ignacio de la Llave,Tierra Blanca,Total del Municipio,95602.0,2960
Veracruz de Ignacio de la Llave,Tihuatlán,Total del Municipio,92726.0,2861
Veracruz de Ignacio de la Llave,Tlacojalpan,Total del Municipio,4489.0,91
Veracruz de Ignacio de la Llave,Tlacolulan,Total del Municipio,11685.0,230
Veracruz de Ignacio de la Llave,Tlacotalpan,Total del Municipio,12898.0,371
Veracruz de Ignacio de la Llave,Tlacotepec de Mejía,Total del Municipio,4284.0,86
Veracruz de Ignacio de la Llave,Tlachichilco,Total del Municipio,10900.0,147
Veracruz de Ignacio de la Llave,Tlalixcoyan,Total del Municipio,37795.0,837
Veracruz de Ignacio de la Llave,Tlalnelhuayocan,Total del Municipio,19664.0,861
Veracruz de Ignacio de la Llave,Tlapacoyan,Total del Municipio,61377.0,1616
Veracruz de Ignacio de la Llave,Tlaquilpa,Total del Municipio,7933.0,135
Veracruz de Ignacio de la Llave,Tlilapan,Total del Municipio,5548.0,216
Veracruz de Ignacio de la Llave,Tomatlán,Total del Municipio,7197.0,219
Veracruz de Ignacio de la Llave,Tonayán,Total del Municipio,6105.0,105
Veracruz de Ignacio de la Llave,Totutla,Total del Municipio,17217.0,385
Veracruz de Ignacio de la Llave,Tuxpan,Total del Municipio,154600.0,5861
Veracruz de Ignacio de la Llave,Tuxtilla,Total del Municipio,2258.0,46
Veracruz de Ignacio de la Llave,Ursulo Galván,Total del Municipio,30097.0,1055
Veracruz de Ignacio de la Llave,Vega de Alatorre,Total del Municipio,20204.0,572
Veracruz de Ignacio de la Llave,Veracruz,Total del Municipio,607209.0,27343
Veracruz de Ignacio de la Llave,Villa Aldama,Total del Municipio,12492.0,247
Veracruz de Ignacio de la Llave,Xoxocotla,Total del Municipio,5900.0,81
Veracruz de Ignacio de la Llave,Yanga,Total del Municipio,17902.0,601
Veracruz de Ignacio de la Llave,Yecuatla,Total del Municipio,11205.0,283
Veracruz de Ignacio de la Llave,Zacualpan,Total del Municipio,6788.0,95
Veracruz de Ignacio de la Llave,Zaragoza,Total del Municipio,11899.0,413
Veracruz de Ignacio de la Llave,Zentla,Total del Municipio,12581.0,279
Veracruz de Ignacio de la Llave,Zongolica,Total del Municipio,45028.0,1098
Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Total del Municipio,14644.0,277
Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,Total del Municipio,14524.0,364
Veracruz de Ignacio de la Llave,Agua Dulce,Total del Municipio,44104.0,1535
Veracruz de Ignacio de la Llave,El Higo,Total del Municipio,19402.0,611
Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río,Total del Municipio,29209.0,1262
Veracruz de Ignacio de la Llave,Tres Valles,Total del Municipio,44978.0,1205
Veracruz de Ignacio de la Llave,Carlos A. Carrillo,Total del Municipio,23376.0,659
Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,Total del Municipio,15044.0,293
Veracruz de Ignacio de la Llave,Uxpanapa,Total del Municipio,30891.0,470
Veracruz de Ignacio de la Llave,San Rafael,Total del Municipio,30351.0,826
Veracruz de Ignacio de la Llave,Santiago Sochiapan,Total del Municipio,13062.0,119
Yucatán,Abalá,Total del Municipio,6550.0,138
Yucatán,Acanceh,Total del Municipio,16772.0,619
Yucatán,Akil,Total del Municipio,12285.0,320
Yucatán,Baca,Total del Municipio,6195.0,236
Yucatán,Bokobá,Total del Municipio,2167.0,67
Yucatán,Buctzotz,Total del Municipio,9159.0,252
Yucatán,Cacalchén,Total del Municipio,7490.0,201
Yucatán,Calotmul,Total del Municipio,3949.0,89
Yucatán,Cansahcab,Total del Municipio,4466.0,171
Yucatán,Cantamayec,Total del Municipio,2755.0,51
Yucatán,Celestún,Total del Municipio,8389.0,162
Yucatán,Cenotillo,Total del Municipio,3736.0,72
Yucatán,Conkal,Total del Municipio,16671.0,810
Yucatán,Cuncunul,Total del Municipio,1714.0,62
Yucatán,Cuzamá,Total del Municipio,5560.0,100
Yucatán,Chacsinkín,Total del Municipio,3104.0,81
Yucatán,Chankom,Total del Municipio,4686.0,125
Yucatán,Chapab,Total del Municipio,3385.0,148
Yucatán,Chemax,Total del Municipio,38934.0,655
Yucatán,Chicxulub Pueblo,Total del Municipio,4497.0,192
Yucatán,Chichimilá,Total del Municipio,9406.0,336
Yucatán,Chikindzonot,Total del Municipio,4363.0,79
Yucatán,Chocholá,Total del Municipio,4863.0,185
Yucatán,Chumayel,Total del Municipio,3244.0,100
Yucatán,Dzán,Total del Municipio,6003.0,183
Yucatán,Dzemul,Total del Municipio,3622.0,144
Yucatán,Dzidzantún,Total del Municipio,8345.0,403
Yucatán,Dzilam de Bravo,Total del Municipio,2936.0,93
Yucatán,Dzilam González,Total del Municipio,6240.0,211
Yucatán,Dzitás,Total del Municipio,4015.0,83
Yucatán,Dzoncauich,Total del Municipio,2818.0,91
Yucatán,Espita,Total del Municipio,16779.0,433
Yucatán,Halachó,Total del Municipio,21255.0,680
Yucatán,Hocabá,Total del Municipio,6514.0,124
Yucatán,Hoctún,Total del Municipio,6384.0,129
Yucatán,Homún,Total del Municipio,8090.0,198
Yucatán,Huhí,Total del Municipio,5250.0,107
Yucatán,Hunucmá,Total del Municipio,35137.0,1257
Yucatán,Ixil,Total del Municipio,4186.0,177
Yucatán,Izamal,Total del Municipio,28555.0,845
Yucatán,Kanasín,Total del Municipio,141939.0,4565
Yucatán,Kantunil,Total del Municipio,5553.0,115
Yucatán,Kaua,Total del Municipio,3405.0,83
Yucatán,Kinchil,Total del Municipio,7530.0,190
Yucatán,Kopomá,Total del Municipio,2677.0,63
Yucatán,Mama,Total del Municipio,3296.0,100
Yucatán,Maní,Total del Municipio,5968.0,193
Yucatán,Maxcanú,Total del Municipio,23991.0,689
Yucatán,Mayapán,Total del Municipio,3965.0,61
Yucatán,Mérida,Total del Municipio,995129.0,58367
Yucatán,Mocochá,Total del Municipio,3430.0,135
Yucatán,Motul,Total del Municipio,37804.0,1338
Yucatán,Muna,Total del Municipio,13494.0,459
Yucatán,Muxupip,Total del Municipio,2990.0,103
Yucatán,Opichén,Total del Municipio,7080.0,177
Yucatán,Oxkutzcab,Total del Municipio,33854.0,1033
Yucatán,Panabá,Total del Municipio,7766.0,227
Yucatán,Peto,Total del Municipio,25954.0,825
Yucatán,Progreso,Total del Municipio,66008.0,2518
Yucatán,Quintana Roo,Total del Municipio,976.0,30
Yucatán,Río Lagartos,Total del Municipio,3974.0,86
Yucatán,Sacalum,Total del Municipio,4962.0,135
Yucatán,Samahil,Total del Municipio,5631.0,146
Yucatán,Sanahcat,Total del Municipio,1701.0,57
Yucatán,San Felipe,Total del Municipio,2118.0,73
Yucatán,Santa Elena,Total del Municipio,4220.0,157
Yucatán,Seyé,Total del Municipio,10053.0,246
Yucatán,Sinanché,Total del Municipio,3206.0,105
Yucatán,Sotuta,Total del Municipio,8967.0,199
Yucatán,Sucilá,Total del Municipio,3971.0,144
Yucatán,Sudzal,Total del Municipio,1949.0,32
Yucatán,Suma,Total del Municipio,1857.0,56
Yucatán,Tahdziú,Total del Municipio,5854.0,62
Yucatán,Tahmek,Total del Municipio,3774.0,137
Yucatán,Teabo,Total del Municipio,6921.0,235
Yucatán,Tecoh,Total del Municipio,17939.0,381
Yucatán,Tekal de Venegas,Total del Municipio,2683.0,45
Yucatán,Tekantó,Total del Municipio,3747.0,105
Yucatán,Tekax,Total del Municipio,45062.0,1502
Yucatán,Tekit,Total del Municipio,11020.0,292
Yucatán,Tekom,Total del Municipio,3355.0,129
Yucatán,Telchac Pueblo,Total del Municipio,3512.0,113
Yucatán,Telchac Puerto,Total del Municipio,1915.0,62
Yucatán,Temax,Total del Municipio,7037.0,269
Yucatán,Temozón,Total del Municipio,16680.0,415
Yucatán,Tepakán,Total del Municipio,2133.0,52
Yucatán,Tetiz,Total del Municipio,5464.0,80
Yucatán,Teya,Total del Municipio,1917.0,35
Yucatán,Ticul,Total del Municipio,40495.0,1679
Yucatán,Timucuy,Total del Municipio,7503.0,177
Yucatán,Tinum,Total del Municipio,12700.0,351
Yucatán,Tixcacalcupul,Total del Municipio,7888.0,163
Yucatán,Tixkokob,Total del Municipio,18420.0,903
Yucatán,Tixmehuac,Total del Municipio,5444.0,107
Yucatán,Tixpéhual,Total del Municipio,5690.0,217
Yucatán,Tizimín,Total del Municipio,80672.0,2687
Yucatán,Tunkás,Total del Municipio,3684.0,64
Yucatán,Tzucacab,Total del Municipio,15346.0,440
Yucatán,Uayma,Total del Municipio,4191.0,83
Yucatán,Ucú,Total del Municipio,4049.0,145
Yucatán,Umán,Total del Municipio,69147.0,2450
Yucatán,Valladolid,Total del Municipio,85460.0,3958
Yucatán,Xocchel,Total del Municipio,3451.0,59
Yucatán,Yaxcabá,Total del Municipio,16350.0,273
Yucatán,Yaxkukul,Total del Municipio,3293.0,165
Yucatán,Yobaín,Total del Municipio,2215.0,96
Zacatecas,Apozol,Total del Municipio,6260.0,171
Zacatecas,Apulco,Total del Municipio,4942.0,61
Zacatecas,Atolinga,Total del Municipio,2277.0,62
Zacatecas,Benito Juárez,Total del Municipio,4493.0,99
Zacatecas,Calera,Total del Municipio,45759.0,1676
Zacatecas,Cañitas de Felipe Pescador,Total del Municipio,8255.0,187
Zacatecas,Concepción del Oro,Total del Municipio,12115.0,277
Zacatecas,Cuauhtémoc,Total del Municipio,13466.0,334
Zacatecas,Chalchihuites,Total del Municipio,10086.0,219
Zacatecas,Fresnillo,Total del Municipio,240532.0,7798
Zacatecas,Trinidad García de la Cadena,Total del Municipio,3362.0,65
Zacatecas,Genaro Codina,Total del Municipio,8168.0,188
Zacatecas,General Enrique Estrada,Total del Municipio,6644.0,220
Zacatecas,General Francisco R. Murguía,Total del Municipio,20191.0,486
Zacatecas,El Plateado de Joaquín Amaro,Total del Municipio,1579.0,26
Zacatecas,General Pánfilo Natera,Total del Municipio,23526.0,453
Zacatecas,Guadalupe,Total del Municipio,211740.0,12849
Zacatecas,Huanusco,Total del Municipio,4547.0,82
Zacatecas,Jalpa,Total del Municipio,25296.0,713
Zacatecas,Jerez,Total del Municipio,59910.0,2437
Zacatecas,Jiménez del Teul,Total del Municipio,4465.0,68
Zacatecas,Juan Aldama,Total del Municipio,19749.0,584
Zacatecas,Juchipila,Total del Municipio,12251.0,496
Zacatecas,Loreto,Total del Municipio,53709.0,2048
Zacatecas,Luis Moya,Total del Municipio,13184.0,328
Zacatecas,Mazapil,Total del Municipio,17774.0,195
Zacatecas,Melchor Ocampo,Total del Municipio,2736.0,31
Zacatecas,Mezquital del Oro,Total del Municipio,2451.0,14
Zacatecas,Miguel Auza,Total del Municipio,23713.0,541
Zacatecas,Momax,Total del Municipio,2446.0,75
Zacatecas,Monte Escobedo,Total del Municipio,8683.0,220
Zacatecas,Morelos,Total del Municipio,13207.0,596
Zacatecas,Moyahua de Estrada,Total del Municipio,4530.0,144
Zacatecas,Nochistlán de Mejía,Total del Municipio,27945.0,871
Zacatecas,Noria de Ángeles,Total del Municipio,16284.0,341
Zacatecas,Ojocaliente,Total del Municipio,44144.0,1096
Zacatecas,Pánuco,Total del Municipio,17577.0,407
Zacatecas,Pinos,Total del Municipio,72241.0,1064
Zacatecas,Río Grande,Total del Municipio,64535.0,2367
Zacatecas,Sain Alto,Total del Municipio,21844.0,435
Zacatecas,El Salvador,Total del Municipio,2509.0,19
Zacatecas,Sombrerete,Total del Municipio,63665.0,1746
Zacatecas,Susticacán,Total del Municipio,1365.0,45
Zacatecas,Tabasco,Total del Municipio,16588.0,433
Zacatecas,Tepechitlán,Total del Municipio,8321.0,239
Zacatecas,Tepetongo,Total del Municipio,6490.0,127
Zacatecas,Teúl de González Ortega,Total del Municipio,5356.0,151
Zacatecas,Tlaltenango de Sánchez Román,Total del Municipio,27302.0,958
Zacatecas,Valparaíso,Total del Municipio,32461.0,800
Zacatecas,Vetagrande,Total del Municipio,10276.0,371
Zacatecas,Villa de Cos,Total del Municipio,34623.0,694
Zacatecas,Villa García,Total del Municipio,19525.0,612
Zacatecas,Villa González Ortega,Total del Municipio,13208.0,349
Zacatecas,Villa Hidalgo,Total del Municipio,19446.0,359
Zacatecas,Villanueva,Total del Municipio,31558.0,928
Zacatecas,Zacatecas,Total del Municipio,149607.0,11148
Zacatecas,Trancoso,Total del Municipio,20455.0,539
Zacatecas,Santa María de la Paz,Total del Municipio,2767.0,74
Aguascalientes,Aguascalientes,Total del Municipio,948990.0,44885
Aguascalientes,Asientos,Total del Municipio,51536.0,1398
Aguascalientes,Calvillo,Total del Municipio,58250.0,1456
Aguascalientes,Cosío,Total del Municipio,17000.0,541
Aguascalientes,Jesús María,Total del Municipio,129929.0,5081
Aguascalientes,Pabellón de Arteaga,Total del Municipio,47646.0,1776
Aguascalientes,Rincón de Romos,Total del Municipio,57369.0,1951
Aguascalientes,San José de Gracia,Total del Municipio,9552.0,238
Aguascalientes,Tepezalá,Total del Municipio,22485.0,557
Aguascalientes,El Llano,Total del Municipio,20853.0,504
Aguascalientes,San Francisco de los Romo,Total del Municipio,61997.0,1591
Baja California Sur,Comondú,Total del Municipio,73021.0,2484
Baja California Sur,Mulegé,Total del Municipio,64022.0,1319
Baja California Sur,La Paz,Total del Municipio,292241.0,14577
Baja California Sur,Los Cabos,Total del Municipio,351111.0,10440
Baja California Sur,Loreto,Total del Municipio,18052.0,498
Baja California,Ensenada,Total del Municipio,443807.0,20708
Baja California,Mexicali,Total del Municipio,1049792.0,48885
Baja California,Tecate,Total del Municipio,108440.0,4105
Baja California,Tijuana,Total del Municipio,1922523.0,80936
Baja California,Playas de Rosarito,Total del Municipio,126890.0,4538
Baja California,San Quintín,Total del Municipio,117568.0,3412
Campeche,Calkiní,Total del Municipio,59232.0,2780
Campeche,Campeche,Total del Municipio,294077.0,15599
Campeche,Carmen,Total del Municipio,248845.0,10314
Campeche,Champotón,Total del Municipio,78170.0,2221
Campeche,Hecelchakán,Total del Municipio,31917.0,1387
Campeche,Hopelchén,Total del Municipio,42140.0,1180
Campeche,Palizada,Total del Municipio,8683.0,176
Campeche,Tenabo,Total del Municipio,11452.0,385
Campeche,Escárcega,Total del Municipio,59923.0,1690
Campeche,Calakmul,Total del Municipio,31714.0,621
Campeche,Candelaria,Total del Municipio,46913.0,645
Campeche,Seybaplaya,Total del Municipio,15297.0,622
Chiapas,Acacoyagua,Total del Municipio,17994.0,294
Chiapas,Acala,Total del Municipio,21187.0,567
Chiapas,Acapetahua,Total del Municipio,26899.0,554
Chiapas,Altamirano,Total del Municipio,36160.0,398
Chiapas,Amatán,Total del Municipio,24512.0,386
Chiapas,Amatenango de la Frontera,Total del Municipio,31735.0,527
Chiapas,Amatenango del Valle,Total del Municipio,11283.0,72
Chiapas,Angel Albino Corzo,Total del Municipio,31947.0,489
Chiapas,Arriaga,Total del Municipio,41135.0,1174
Chiapas,Bejucal de Ocampo,Total del Municipio,7365.0,58
Chiapas,Bella Vista,Total del Municipio,20157.0,301
Chiapas,Berriozábal,Total del Municipio,64632.0,1705
Chiapas,Bochil,Total del Municipio,37263.0,751
Chiapas,El Bosque,Total del Municipio,24273.0,210
Chiapas,Cacahoatán,Total del Municipio,50112.0,1487
Chiapas,Catazajá,Total del Municipio,17619.0,416
Chiapas,Cintalapa,Total del Municipio,88106.0,2720
Chiapas,Coapilla,Total del Municipio,9900.0,179
Chiapas,Comitán de Domínguez,Total del Municipio,166178.0,5510
Chiapas,La Concordia,Total del Municipio,49920.0,885
Chiapas,Copainalá,Total del Municipio,22192.0,612
Chiapas,Chalchihuitán,Total del Municipio,21915.0,131
Chiapas,Chamula,Total del Municipio,101967.0,543
Chiapas,Chanal,Total del Municipio,13678.0,158
Chiapas,Chapultenango,Total del Municipio,7472.0,168
Chiapas,Chenalhó,Total del Municipio,47371.0,305
Chiapas,Chiapa de Corzo,Total del Municipio,112075.0,3534
Chiapas,Chiapilla,Total del Municipio,6156.0,134
Chiapas,Chicoasén,Total del Municipio,5402.0,89
Chiapas,Chicomuselo,Total del Municipio,36785.0,492
Chiapas,Chilón,Total del Municipio,137262.0,1942
Chiapas,Escuintla,Total del Municipio,30896.0,676
Chiapas,Francisco León,Total del Municipio,7245.0,144
Chiapas,Frontera Comalapa,Total del Municipio,80897.0,1759
Chiapas,Frontera Hidalgo,Total del Municipio,14556.0,309
Chiapas,La Grandeza,Total del Municipio,7701.0,116
Chiapas,Huehuetán,Total del Municipio,36333.0,1196
Chiapas,Huixtán,Total del Municipio,22975.0,343
Chiapas,Huitiupán,Total del Municipio,27893.0,252
Chiapas,Huixtla,Total del Municipio,53242.0,1379
Chiapas,La Independencia,Total del Municipio,46409.0,468
Chiapas,Ixhuatán,Total del Municipio,11377.0,186
Chiapas,Ixtacomitán,Total del Municipio,10961.0,290
Chiapas,Ixtapa,Total del Municipio,28999.0,441
Chiapas,Ixtapangajoya,Total del Municipio,6284.0,117
Chiapas,Jiquipilas,Total del Municipio,41063.0,986
Chiapas,Jitotol,Total del Municipio,24966.0,367
Chiapas,Juárez,Total del Municipio,21807.0,520
Chiapas,Larráinzar,Total del Municipio,31259.0,251
Chiapas,La Libertad,Total del Municipio,5232.0,119
Chiapas,Mapastepec,Total del Municipio,46130.0,849
Chiapas,Las Margaritas,Total del Municipio,141027.0,2210
Chiapas,Mazapa de Madero,Total del Municipio,7901.0,119
Chiapas,Mazatán,Total del Municipio,28250.0,648
Chiapas,Metapa,Total del Municipio,5876.0,166
Chiapas,Mitontic,Total del Municipio,13755.0,86
Chiapas,Motozintla,Total del Municipio,76398.0,1503
Chiapas,Nicolás Ruíz,Total del Municipio,4765.0,48
Chiapas,Ocosingo,Total del Municipio,234661.0,5051
Chiapas,Ocotepec,Total del Municipio,14088.0,143
Chiapas,Ocozocoautla de Espinosa,Total del Municipio,97397.0,2607
Chiapas,Ostuacán,Total del Municipio,18469.0,285
Chiapas,Osumacinta,Total del Municipio,3983.0,90
Chiapas,Oxchuc,Total del Municipio,54932.0,1022
Chiapas,Palenque,Total del Municipio,132265.0,3238
Chiapas,Pantelhó,Total del Municipio,26391.0,222
Chiapas,Pantepec,Total del Municipio,12266.0,270
Chiapas,Pichucalco,Total del Municipio,31919.0,983
Chiapas,Pijijiapan,Total del Municipio,51193.0,1055
Chiapas,El Porvenir,Total del Municipio,12263.0,161
Chiapas,Villa Comaltitlán,Total del Municipio,30297.0,617
Chiapas,Pueblo Nuevo Solistahuacán,Total del Municipio,29636.0,669
Chiapas,Rayón,Total del Municipio,10866.0,407
Chiapas,Reforma,Total del Municipio,44829.0,1401
Chiapas,Las Rosas,Total del Municipio,28829.0,596
Chiapas,Sabanilla,Total del Municipio,29889.0,368
Chiapas,Salto de Agua,Total del Municipio,64251.0,1307
Chiapas,San Cristóbal de las Casas,Total del Municipio,215874.0,8707
Chiapas,San Fernando,Total del Municipio,41793.0,965
Chiapas,Siltepec,Total del Municipio,25937.0,351
Chiapas,Simojovel,Total del Municipio,52935.0,562
Chiapas,Sitalá,Total del Municipio,15518.0,205
Chiapas,Socoltenango,Total del Municipio,19092.0,354
Chiapas,Solosuchiapa,Total del Municipio,8561.0,193
Chiapas,Soyaló,Total del Municipio,10890.0,169
Chiapas,Suchiapa,Total del Municipio,25627.0,1038
Chiapas,Suchiate,Total del Municipio,41672.0,898
Chiapas,Sunuapa,Total del Municipio,2308.0,42
Chiapas,Tapachula,Total del Municipio,353706.0,13087
Chiapas,Tapalapa,Total del Municipio,4547.0,103
Chiapas,Tapilula,Total del Municipio,13592.0,452
Chiapas,Tecpatán,Total del Municipio,21426.0,386
Chiapas,Tenejapa,Total del Municipio,48162.0,421
Chiapas,Teopisca,Total del Municipio,49499.0,608
Chiapas,Tila,Total del Municipio,83505.0,1110
Chiapas,Tonalá,Total del Municipio,91913.0,2560
Chiapas,Totolapa,Total del Municipio,7211.0,82
Chiapas,La Trinitaria,Total del Municipio,83111.0,1170
Chiapas,Tumbalá,Total del Municipio,38025.0,564
Chiapas,Tuxtla Gutiérrez,Total del Municipio,604147.0,34677
Chiapas,Tuxtla Chico,Total del Municipio,41024.0,1364
Chiapas,Tuzantán,Total del Municipio,30302.0,585
Chiapas,Tzimol,Total del Municipio,16560.0,300
Chiapas,Unión Juárez,Total del Municipio,16008.0,503
Chiapas,Venustiano Carranza,Total del Municipio,67292.0,1428
Chiapas,Villa Corzo,Total del Municipio,65643.0,1798
Chiapas,Villaflores,Total del Municipio,109536.0,3068
Chiapas,Yajalón,Total del Municipio,40285.0,909
Chiapas,San Lucas,Total del Municipio,7526.0,76
Chiapas,Zinacantán,Total del Municipio,45373.0,240
Chiapas,San Juan Cancuc,Total del Municipio,37948.0,358
Chiapas,Aldama,Total del Municipio,8480.0,48
Chiapas,Benemérito de las Américas,Total del Municipio,23603.0,419
Chiapas,Maravilla Tenejapa,Total del Municipio,14714.0,160
Chiapas,Marqués de Comillas,Total del Municipio,12892.0,204
Chiapas,Montecristo de Guerrero,Total del Municipio,8412.0,115
Chiapas,San Andrés Duraznal,Total del Municipio,6047.0,42
Chiapas,Santiago el Pinar,Total del Municipio,4959.0,92
Chiapas,Capitán Luis Ángel Vidal,Total del Municipio,4315.0,48
Chiapas,Rincón Chamula San Pedro,Total del Municipio,8718.0,71
Chiapas,El Parral,Total del Municipio,15587.0,347
Chiapas,Emiliano Zapata,Total del Municipio,10783.0,298
Chiapas,Mezcalapa,Total del Municipio,23847.0,452
Chiapas,Honduras de la Sierra,Total del Municipio,11650.0,160
Chihuahua,Ahumada,Total del Municipio,14635.0,240
Chihuahua,Aldama,Total del Municipio,26047.0,734
Chihuahua,Allende,Total del Municipio,8487.0,297
Chihuahua,Aquiles Serdán,Total del Municipio,24344.0,471
Chihuahua,Ascensión,Total del Municipio,26093.0,357
Chihuahua,Bachíniva,Total del Municipio,5807.0,89
Chihuahua,Balleza,Total del Municipio,16440.0,183
Chihuahua,Batopilas de Manuel Gómez Morín,Total del Municipio,11270.0,74
Chihuahua,Bocoyna,Total del Municipio,23351.0,488
Chihuahua,Buenaventura,Total del Municipio,25146.0,468
Chihuahua,Camargo,Total del Municipio,49499.0,1568
Chihuahua,Carichí,Total del Municipio,8113.0,73
Chihuahua,Casas Grandes,Total del Municipio,11815.0,343
Chihuahua,Coronado,Total del Municipio,2034.0,30
Chihuahua,Coyame del Sotol,Total del Municipio,1230.0,7
Chihuahua,La Cruz,Total del Municipio,3704.0,108
Chihuahua,Cuauhtémoc,Total del Municipio,180638.0,6620
Chihuahua,Cusihuiriachi,Total del Municipio,5099.0,65
Chihuahua,Chihuahua,Total del Municipio,937674.0,52258
Chihuahua,Chínipas,Total del Municipio,6222.0,53
Chihuahua,Delicias,Total del Municipio,150506.0,5808
Chihuahua,Dr. Belisario Domínguez,Total del Municipio,2456.0,18
Chihuahua,Galeana,Total del Municipio,6656.0,85
Chihuahua,Santa Isabel,Total del Municipio,3791.0,85
Chihuahua,Gómez Farías,Total del Municipio,7023.0,97
Chihuahua,Gran Morelos,Total del Municipio,2448.0,38
Chihuahua,Guachochi,Total del Municipio,50180.0,1007
Chihuahua,Guadalupe,Total del Municipio,4237.0,111
Chihuahua,Guadalupe y Calvo,Total del Municipio,50514.0,653
Chihuahua,Guazapares,Total del Municipio,8196.0,79
Chihuahua,Guerrero,Total del Municipio,35473.0,733
Chihuahua,Hidalgo del Parral,Total del Municipio,116662.0,5894
Chihuahua,Huejotitán,Total del Municipio,824.0,12
Chihuahua,Ignacio Zaragoza,Total del Municipio,5196.0,71
Chihuahua,Janos,Total del Municipio,11005.0,92
Chihuahua,Jiménez,Total del Municipio,40859.0,1517
Chihuahua,Juárez,Total del Municipio,1512450.0,65944
Chihuahua,Julimes,Total del Municipio,4980.0,103
Chihuahua,López,Total del Municipio,4122.0,103
